id,class
04484506461,5
04484506462,5
04484506463,5
04484506464,5
04484506465,5
04484506467,5
04484506468,5
04484506469,5
04484506470,5
04484506471,5
04484509731,5
04484640020,5
04484642209,5
04484642215,5
04484642216,5
04484642217,5
04484642218,5
04484642219,5
04484642220,5
04484642221,5
04484642222,5
04484748659,5
04484748687,5
04485133657,5
04485149318,5
04485149325,5
04485353719,5
04485353723,5
04485353724,5
04485353733,5
04485436846,5
04485436850,5
04485436856,5
04485436860,5
04485436862,5
04485439471,5
04485439472,5
04485439473,5
04485439478,5
04485439479,5
04485439503,5
04485439516,5
04485442870,5
04485442873,5
04485442878,5
04485885952,2
04486976068,5
04486976083,5
04487453369,5
04487453370,5
04491873754,5
04491873758,5
04491873761,5
04491873764,5
04491873767,3
04491873770,5
04491873772,5
04491873775,5
04492727273,5
04493583022,3
04493585255,5
04496065122,5
04496065123,3
04496075282,5
04496075284,5
04496075290,5
04497052968,7
04497787006,0
04497903476,5
04497903477,5
04498219338,5
04498219343,5
04498650283,3
04502459155,5
04502459156,3
04503095800,5
04503103360,5
04507900428,5
04507904742,5
04507904746,5
04507930387,5
04508390161,7
04508915697,5
04509722353,5
04509954886,3
04509954891,3
04510674668,4
04510680827,5
04510680833,3
04510680837,5
04510680839,5
04510680842,5
04510680844,5
04510680847,5
04510680849,5
04510680852,5
04510680854,5
04510680856,5
04510680858,5
04510680861,3
04513044524,5
04513044526,5
04513063144,5
04513063146,5
04513063147,5
04513063148,5
04513063149,5
04515489913,3
04525188821,5
04525188822,5
04525265467,5
04525276774,5
04525780050,5
04525780053,5
04525780057,3
04525782874,3
04526790173,7
04527788907,5
04529159556,5
04529159558,5
04529159562,5
04529212217,5
04529488684,7
04529488685,7
04529488686,7
04529488687,7
04529488688,7
04529488689,7
04529488691,7
04529488693,7
04529488696,7
04529488698,7
04529488701,7
04529488705,7
04529488708,7
04529488710,7
04529488712,7
04529488714,7
04529488716,7
04529488719,7
04529488722,7
04529488724,7
04529488727,7
04529488730,7
04529690157,5
04529690182,5
04529690184,5
04529897752,2
04529897753,5
04529897754,5
04530939263,5
04535604592,5
04536476780,7
04536476815,5
04536584480,5
04536584481,5
04536584482,5
04536584488,7
04536584490,7
04536584491,7
04536584492,7
04536584500,5
04536622591,5
04536622617,5
04536622668,7
04536622679,7
04536622693,5
04536622695,5
04536622696,5
04536622698,5
04536622700,5
04536622703,5
04536622709,5
04536622711,5
04536622725,5
04536622731,5
04536622733,5
04536622735,5
04536622738,5
04536622739,5
04536622741,5
04536622749,7
04536622753,7
04536622756,7
04536622769,7
04536622772,5
04536622775,7
04536622780,5
04536622783,5
04536622786,5
04536622797,5
04536622803,5
04536622903,7
04536622912,5
04536622933,5
04536670576,5
04536670626,5
04536670627,7
04536690412,5
04536690413,5
04536690414,5
04536690415,5
04536690416,5
04536690417,5
04536690418,5
04536690419,5
04536690420,5
04536690421,5
04536690422,7
04536690423,5
04536690425,5
04536690431,5
04536690441,5
04536690449,5
04536690450,5
04536690461,5
04536690462,5
04536690463,5
04536690464,5
04536690465,5
04536690469,5
04536690470,5
04536690471,5
04536690473,5
04536690474,5
04536690475,5
04536690476,5
04536690478,5
04536690479,5
04536690481,5
04536690482,5
04536690483,5
04536690484,5
04536690485,5
04536690486,5
04536690487,5
04536690488,5
04536690489,5
04536690490,5
04536690491,5
04536690492,5
04536690493,5
04536690494,5
04536690496,5
04536690497,5
04536690498,5
04536690499,5
04536690500,5
04536690502,5
04536690503,5
04536690505,5
04536690506,5
04536690507,5
04536690508,5
04536690509,5
04536690510,5
04536690511,5
04536690512,5
04536690513,5
04536690514,5
04536690515,5
04536690516,5
04536690518,5
04536690519,5
04536690521,5
04536690522,5
04536690523,5
04536690524,5
04536730584,5
04536730585,5
04536730586,5
04536730618,5
04536730677,5
04536730711,5
04536730712,5
04536730714,7
04536730719,5
04536730720,5
04536730721,5
04536730722,5
04536730723,5
04536730724,5
04536730725,5
04538193015,5
04538193034,5
04538193049,5
04538317494,5
04538317511,5
04538317517,5
04538317519,5
04538317530,5
04538317532,5
04538317631,5
04538317662,7
04538317663,5
04538317847,7
04538364004,5
04538364005,5
04538364006,5
04538364008,5
04538364010,7
04538364011,7
04538364012,7
04538364014,7
04538364016,5
04538364017,7
04538364018,7
04538364019,7
04538364020,7
04538364021,7
04538364022,7
04538364023,7
04538364024,7
04538364025,7
04538364026,7
04538364029,5
04538364040,7
04538364051,5
04538364058,5
04538364095,7
04538364096,5
04538364116,5
04538467755,5
04538467850,3
04538468049,5
04538699666,0
04538768861,5
04538768863,5
04539573589,5
04540016719,3
04540645290,3
04540646099,3
04541069186,5
04541728397,7
04541728399,5
04541728404,5
04541860829,7
04541860830,7
04541860831,7
04541860882,5
04541860913,5
04541872597,5
04542078274,5
04542763928,5
04542826931,5
04542826940,5
04542826941,5
04542826942,7
04542826943,7
04542826947,5
04542826981,7
04542827015,5
04542827021,5
04542827022,5
04542827038,5
04542827039,5
04542827133,5
04542910664,5
04542910668,5
04542910670,5
04542910719,7
04542910742,5
04542910758,5
04542910795,4
04542910823,5
04542910891,5
04542910909,5
04542910926,5
04542910927,5
04542910928,5
04542910929,5
04542910930,5
04542910931,5
04542910932,5
04542910933,5
04542910935,5
04542910938,5
04542910941,5
04542910943,7
04542910981,5
04542911019,5
04542911037,5
04542911065,5
04542911069,5
04542926660,7
04542926738,5
04542926745,5
04542930978,5
04542988561,3
04542988613,5
04542988614,7
04542988658,7
04543052123,5
04543052125,5
04543052130,5
04543052131,3
04543052172,5
04543052173,5
04543052174,5
04543052175,5
04543052176,5
04543052182,5
04543052208,5
04543052209,5
04543052229,5
04543052256,5
04543052302,7
04543054951,5
04543429683,5
04543429735,5
04543431911,5
04543511822,5
04543511824,5
04543725613,5
04544162484,5
04544682298,5
04547079376,5
04547264875,5
04547264876,5
04547264877,5
04547264878,5
04547264879,5
04547264880,5
04547264883,5
04547264884,5
04547264885,5
04547264886,5
04547264887,5
04547264890,5
04547406865,5
04547406866,5
04547406868,5
04547406869,5
04547581981,5
04547590875,5
04547590876,5
04547590877,5
04547590878,5
04548199676,5
04548199678,5
04548673621,3
04548673622,5
04548673624,5
04548673625,5
04548673627,5
04548673628,3
04548673633,5
04548947339,5
04548947340,5
04548947341,5
04548947342,5
04548947343,5
04549000239,5
04549000240,5
04549116120,5
04549116123,5
04549365918,5
04549365921,5
04549377064,5
04549520690,5
04549524505,5
04549570779,5
04549570781,5
04549570783,5
04549663038,5
04549663039,5
04549663040,3
04549663041,5
04549663042,5
04549663043,5
04549663044,5
04549663046,5
04549663047,5
04549909156,5
04549909158,3
04549909165,5
04549931748,5
04550058829,5
04550058830,5
04550058831,5
04550058832,5
04550058833,5
04550058834,5
04550058835,5
04550058837,5
04550212712,5
04550355724,5
04550355725,5
04550355726,5
04550355734,5
04550533298,5
04550533299,5
04550656719,5
04550656720,5
04550656721,5
04551027255,5
04551027256,5
04551027257,5
04551027259,5
04551027260,5
04551027261,5
04552166341,5
04552166342,5
04552307762,5
04552307763,5
04552332687,3
04552545415,5
04552545416,5
04552545417,5
04552545418,5
04552545419,5
04552545420,5
04552545423,5
04552768869,3
04552768870,5
04552768871,5
04552768872,5
04553965482,5
04553965483,5
04553965484,5
04554179730,5
04554179734,5
04554179736,5
04554179739,5
04554179740,5
04555079115,5
04555465552,5
04555467700,5
04556798445,5
04557381825,5
04557381826,3
04557381827,5
04557381828,5
04557384322,5
04557384324,5
04557384359,7
04557384378,5
04557384402,5
04557384403,5
04557384404,5
04557384405,5
04557384406,5
04557384407,5
04557384408,5
04557384423,5
04557384424,5
04557384453,7
04557384454,5
04557384490,5
04557384544,5
04557384549,7
04557384604,5
04557384634,5
04557384635,5
04557384639,5
04557384641,5
04557388139,5
04557388162,7
04557388163,7
04557388164,5
04557388211,5
04557388235,7
04557398461,7
04557398467,7
04557398468,5
04557398482,5
04557398486,5
04557398487,5
04557398489,7
04557398492,5
04557404548,5
04557404563,4
04560459755,3
04560459756,3
04560459757,5
04560459758,5
04560459759,5
04560459760,5
04560459761,5
04560459762,5
04560459763,5
04560459764,5
04560459767,5
04560459768,5
04560459769,5
04560459770,5
04560974619,5
04561296939,5
04561296941,5
04561562625,5
04561562626,5
04561562627,5
04561562628,5
04561562629,5
04561562630,5
04561562631,5
04561562632,5
04561562633,5
04561562634,5
04561562636,5
04561562637,5
04561562638,5
04561942848,5
04561942849,5
04561942850,5
04561942851,5
04561942852,5
04561942853,5
04562011847,5
04563374426,5
04563374427,5
04563374428,5
04563530099,5
04563530100,5
04563530101,5
04563530102,5
04563530103,5
04563530104,5
04563576783,7
04563944663,7
04564087792,5
04564190181,3
04564239029,5
04564239030,5
04564239031,5
04564239032,5
04564239033,5
04564867758,5
04564867759,5
04564867764,5
04565182999,5
04565183000,5
04565183001,5
04565183002,5
04565183003,5
04566275380,5
04566312824,5
04566312864,5
04566336222,5
04566336242,5
04566336245,5
04566336246,5
04566343130,5
04566343133,5
04566500678,5
04566500679,5
04566500680,5
04566500681,5
04566500683,5
04566500684,5
04566500685,5
04566500686,5
04566561395,5
04566747978,5
04566747979,5
04567214048,5
04567214049,5
04567214050,5
04567523592,5
04567523594,5
04567523595,5
04567523596,5
04567759791,5
04567759794,5
04567759795,5
04567759796,5
04568399031,5
04568399032,5
04568399035,5
04568399036,5
04568399037,5
04568521071,7
04568521075,7
04568521077,7
04568720708,5
04568720709,5
04568720710,5
04568720711,5
04569048539,5
04569366507,5
04569366509,5
04569366511,5
04569366512,5
04569366515,5
04569366517,5
04569386974,5
04569386991,5
04569386996,5
04569386997,5
04569387001,5
04569502793,5
04569688477,5
04569688492,5
04569688494,5
04570290378,5
04570290390,5
04570290407,5
04570290408,5
04570299406,5
04570299410,5
04570299414,5
04570299422,5
04570299425,5
04570299429,5
04570299441,5
04570299485,5
04570303029,5
04570303040,5
04570303046,5
04570309396,5
04570700441,5
04570700442,5
04570821852,5
04570821853,5
04570821854,5
04570821855,5
04571195796,5
04571195797,5
04571195798,5
04571365016,5
04571365019,5
04571365023,5
04571365031,5
04571735690,5
04571735691,5
04571918599,5
04571918600,5
04571918602,5
04571918604,5
04572286977,5
04572689408,5
04572689409,5
04572783226,5
04572783229,5
04572796813,7
04572824203,7
04572846245,5
04573021841,5
04573021842,5
04573021843,5
04573406767,5
04573406769,5
04573686140,7
04574250439,5
04574250440,5
04574250442,5
04574250443,5
04574509785,7
04574509791,7
04574533156,5
04574533159,5
04574695417,5
04575481980,5
04575481981,5
04575481982,5
04576653660,3
04577364618,5
04577364636,5
04577379374,5
04577500899,5
04577500900,5
04577500901,5
04577500902,5
04577500903,5
04577687826,5
04577687827,5
04577687829,5
04577687830,5
04577687831,5
04577687833,5
04577687835,5
04577687836,5
04577687837,5
04577687838,5
04578572336,5
04578700374,5
04578700375,5
04578722818,5
04578722820,5
04578722822,5
04578722824,5
04578722825,5
04578724798,5
04578724806,5
04580187004,5
04580187005,5
04580187006,5
04580187009,5
04580187010,5
04580187011,5
04580187012,5
04580187013,5
04580187014,5
04581181348,5
04581181352,5
04581181358,5
04581616931,5
04582756946,5
04582756947,5
04582756949,5
04582756950,5
04582756951,3
04582756952,5
04583651364,5
04583651365,5
04583651367,5
04583835566,5
04583835567,5
04583835568,5
04583835569,5
04583835570,5
04584338284,5
04584338285,3
04584338286,5
04584338287,5
04584338288,5
04584407644,5
04584407645,5
04584407646,5
04584407647,5
04584407651,5
04584407654,5
04585554149,5
04585554152,5
04586001198,5
04586001199,5
04586001200,5
04586022088,5
04586022089,5
04586022090,5
04586022092,5
04586022094,5
04586022095,5
04586022097,5
04586022098,5
04586022100,5
04586022102,5
04586022103,5
04586022104,5
04586022105,5
04586058880,5
04586233637,5
04586233638,5
04586233641,5
04586653505,5
04586656890,3
04586656891,5
04587081414,5
04587081417,5
04587081420,5
04587087584,5
04587087585,5
04587087586,5
04587087587,5
04587087588,5
04587087589,5
04587087590,5
04587087592,5
04587087593,5
04587087594,5
04587087595,5
04587087596,5
04587087598,5
04587191282,2
04587191308,7
04587191408,5
04587191410,5
04587191467,7
04587191471,7
04587191515,5
04587191527,5
04587191539,5
04587191568,5
04587191573,7
04587191790,5
04587191804,7
04587191834,5
04587191868,5
04587191881,5
04587191885,5
04587192029,7
04587192132,5
04587525883,5
04587525884,5
04587525885,5
04587525888,5
04587609105,5
04587609115,5
04587609117,5
04587609120,5
04587609121,5
04587609125,5
04587609134,5
04587609135,5
04587609137,5
04587609138,5
04587609148,5
04587609161,5
04587609162,5
04587609163,5
04587609166,5
04587609167,5
04587609168,5
04587634656,5
04587634702,5
04587634769,5
04587634774,5
04587634782,5
04587643280,5
04587643314,5
04587643316,5
04587721733,5
04587721734,5
04587802046,5
04587803480,7
04587803481,7
04587803482,5
04588261271,3
04588530998,5
04588531001,3
04588531003,5
04588531007,5
04588531009,5
04588531011,5
04588905841,5
04588905842,3
04589183739,5
04589183742,5
04589183744,5
04589183746,5
04589183749,5
04589183754,5
04589183755,5
04589195128,5
04589195129,5
04589195130,5
04589195131,5
04589195132,5
04589457647,5
04589466831,5
04589466832,5
04589466835,5
04589466837,5
04589466838,5
04589466839,5
04589466840,5
04589566079,5
04589566080,5
04589566081,5
04589566082,5
04589732614,5
04590215096,5
04590215099,5
04590215101,5
04590215104,5
04590215106,5
04590215111,5
04590215112,5
04590215113,5
04590415465,5
04590415466,5
04590415467,5
04590415470,5
04590415471,5
04590415472,5
04590415473,5
04590896658,5
04591296332,5
04591296336,5
04591472870,5
04591472875,5
04591472876,5
04591696775,5
04593107735,5
04593107737,5
04593107741,5
04593107742,5
04593107745,5
04593443975,5
04593504923,7
04594411058,5
04594411061,5
04594411063,5
04594411065,5
04594411067,5
04594411070,5
04594411077,5
04594411079,5
04597571805,5
04597571806,5
04597571807,5
04597571808,5
04597571809,5
04598671299,5
04598671300,5
04598671301,5
04598671302,5
04598671303,5
04600580142,5
04600580144,5
04604098374,5
04604098375,5
04604098376,5
04604098377,5
04604098378,5
04604098379,5
04604098380,5
04604098382,5
04604673058,5
04604673059,3
04604673061,5
04604799678,5
04604799679,5
04604799680,5
04604966917,5
04605195496,3
04605195499,5
04605195508,5
04605339165,5
04605339170,3
04605467469,5
04605467470,5
04605467471,5
04605467473,5
04605467474,5
04605467475,5
04605467476,5
04605467477,5
04605467478,5
04605467479,5
04605467480,3
04605467481,3
04605467482,3
04605467483,3
04605467485,5
04605467486,5
04605467487,5
04605467488,5
04605467489,5
04605467490,5
04605467491,5
04605467492,5
04605467493,5
04605467501,5
04605467502,5
04605467503,5
04605609614,7
04605609615,7
04605609616,7
04605609617,7
04605609624,7
04605634644,5
04605634646,5
04605634647,5
04605634648,5
04605634649,5
04605634650,3
04605634653,5
04605634656,5
04605638633,7
04605638634,5
04605638638,5
04605638641,5
04605648514,7
04605841226,7
04605841227,5
04606212547,5
04606212548,5
04606212549,5
04606212551,5
04606212552,5
04606212553,5
04606901194,5
04606901195,5
04606901196,5
04606901197,7
04606901198,5
04606901199,5
04606901200,5
04606901201,5
04606901202,5
04606901203,5
04606901204,5
04606901205,5
04606901206,5
04606901207,5
04606901208,5
04606901209,5
04606901211,3
04607558673,5
04607558674,5
04607558675,5
04607558676,5
04607558678,5
04607558679,5
04607558680,5
04607558681,5
04607558682,5
04607558683,3
04607558684,5
04607558686,5
04607558688,5
04607830679,3
04607832639,5
04607838970,5
04607874745,5
04607874746,5
04607874747,5
04607874748,5
04607874749,5
04607874750,5
04607874751,5
04607874752,5
04607874754,5
04607874755,5
04607874756,5
04607874757,5
04607874758,5
04607874760,5
04608034348,5
04608034349,5
04608034352,5
04608034362,5
04608034363,5
04608034376,5
04608034377,3
04608034380,5
04608034381,3
04608034382,5
04610777693,7
04610777695,7
04610777697,7
04610777755,7
04610943490,7
04611040709,5
04611108627,5
04611242352,5
04612985012,7
04613207018,7
04613207019,7
04613207020,7
04613207022,7
04613207023,7
04613207024,7
04613207025,7
04613207026,7
04613207027,7
04613207028,7
04613341709,7
04613385645,5
04613385647,3
04613603009,5
04613603010,5
04613857762,5
04613857764,5
04613969437,5
04613969438,5
04613969440,5
04613969442,5
04613969443,5
04613969444,5
04613969445,5
04613969446,5
04613969447,5
04613969448,5
04613969449,5
04613969450,5
04614148721,5
04614148722,5
04614148723,5
04614148724,5
04614148725,5
04614148726,5
04614148727,5
04614148728,5
04614148730,5
04614148731,5
04614148732,5
04614148733,5
04614148734,5
04614148735,5
04614148736,5
04614148737,5
04614148738,5
04614148741,5
04614359319,5
04614359345,5
04614874095,5
04614874098,5
04614874105,5
04617806798,5
04617822147,5
04617822150,5
04617822162,5
04617822164,5
04617822166,5
04617822168,3
04617822170,5
04617825581,5
04617825582,5
04617825583,5
04617825585,5
04617825586,5
04617825587,5
04617825590,5
04617825591,5
04617825592,5
04617825593,5
04617839941,5
04617979387,5
04617979395,5
04617979398,5
04617979399,5
04617979401,5
04617979402,5
04617979403,5
04617979404,5
04617979405,5
04617979412,5
04617979416,5
04617990828,5
04617990829,5
04617990832,5
04617990833,5
04617990837,5
04618042697,3
04618042698,5
04618042704,5
04618042705,5
04618042706,5
04618042707,5
04618042711,5
04618042712,5
04618042713,5
04618042715,5
04618042716,5
04618042717,5
04618042718,5
04618042760,5
04618042761,5
04618042762,5
04618042763,5
04618042764,5
04618042765,5
04618042766,5
04618042767,5
04618042768,5
04618042771,5
04618042772,5
04618042773,5
04618042774,5
04618042775,5
04618042776,5
04618042777,5
04618042778,5
04618042781,5
04618042783,5
04618042785,5
04618042786,5
04618042787,5
04618042788,5
04618042790,5
04618042793,5
04618042794,5
04618042795,5
04618042796,5
04618042797,5
04618136373,5
04618136379,7
04618136380,5
04618136381,5
04618136382,5
04618136384,5
04618136385,5
04618136386,5
04618136388,5
04618136389,3
04618136391,5
04618136394,5
04618136398,5
04618136401,5
04618136405,5
04618136409,5
04618136410,5
04618136413,5
04618204352,3
04618204353,5
04618204355,5
04618204359,5
04618204360,5
04618204361,5
04618204362,5
04618204363,5
04618204364,5
04618204365,5
04618204368,5
04618204369,5
04618204376,5
04618204377,5
04618204378,5
04618204380,5
04618204381,5
04618204382,5
04618204383,3
04618204385,5
04618204386,5
04618204387,5
04618204388,5
04618204389,5
04618204392,7
04618204393,7
04618204394,7
04618204396,7
04618263371,5
04618263372,5
04618263374,5
04618263375,5
04618263376,5
04618263379,5
04618264169,5
04618264170,5
04618264171,5
04618264172,5
04618264173,5
04618264174,5
04618264175,5
04618264176,5
04618264177,5
04618264178,5
04618264179,5
04618480922,5
04618480923,5
04618480924,3
04619120030,5
04619120031,5
04619120032,5
04619120033,5
04619120035,5
04619120037,5
04619703468,5
04619703471,5
04619703472,5
04620286081,5
04620291493,5
04620630572,5
04621083586,3
04621124475,5
04621124481,5
04621124483,5
04622375105,5
04622375124,5
04622465586,7
04624137680,5
04624432354,5
04627244526,5
04627468054,7
04627468055,7
04627468066,7
04629943608,3
04633012690,7
04633012691,7
04633016110,7
04633016111,0
04633016112,7
04633016115,0
04633016116,7
04633948527,6
04634046459,5
04634046460,5
04634046461,5
04636329363,5
04636329364,5
04636329365,5
04636329366,5
04636329367,5
04636329368,5
04636329369,5
04636329370,5
04636329371,5
04636329373,5
04636613893,5
04636613894,5
04636613895,5
04636613896,5
04636613897,5
04636613899,5
04636613900,5
04636613902,5
04636613903,5
04636714452,5
04636714453,5
04636714454,5
04636714457,5
04636714458,5
04636714459,5
04636714460,5
04636714461,5
04636714465,5
04636714466,5
04636714467,5
04636714468,5
04636714469,5
04637110994,5
04638179108,7
04638256051,7
04638256052,7
04638256053,7
04638256061,5
04638548344,5
04638548345,5
04638966748,5
04638966750,5
04638966751,5
04638966752,3
04638966754,5
04638966755,5
04641472613,5
04643113924,5
04643113926,5
04643113927,5
04643113928,5
04643113929,5
04643113930,5
04643113931,5
04643113932,5
04643113936,5
04643113937,5
04643113939,5
04643113940,7
04643113941,7
04643113942,7
04643863019,5
04643863021,5
04643863022,5
04643863023,5
04644122202,3
04644323843,5
04644323845,5
04644972728,5
04644972729,5
04645232048,5
04645232050,5
04645232053,5
04645232055,5
04645553551,5
04645553552,5
04645553553,5
04646020310,5
04646020312,5
04646020315,5
04646020319,5
04646020320,5
04646020322,5
04646020324,5
04646020330,5
04646020333,5
04646939834,5
04646939835,5
04646939837,5
04646939839,5
04646939841,5
04646939842,5
04646939844,5
04646939846,5
04646939847,5
04646939848,5
04646939849,5
04646939850,5
04646939851,5
04648192550,5
04648192552,5
04648192555,5
04648192557,5
04649087914,5
04650726812,5
04650726813,5
04650726814,5
04650726815,5
04652008995,5
04654701272,3
04654986197,5
04655317162,5
04655810270,5
04656698275,7
04656698277,5
04656923478,5
04656923480,16
04657763372,5
04658063849,5
04658063851,5
04658063854,5
04658063856,5
04658063858,5
04658222675,0
04658959754,5
04659124119,5
04659519936,3
04659519948,5
04659519949,3
04659519950,3
04659557573,0
04659557582,0
04659704553,5
04660731339,5
04660731340,5
04660893154,5
04660893156,5
04660893174,5
04660893176,5
04660938853,5
04660946447,2
04661064667,3
04661675635,5
04661675638,5
04661675645,5
04661675646,5
04662328787,5
04663824975,5
04663824978,5
04663824982,5
04663824984,5
04663824987,5
04665487435,3
04665506789,7
04665506790,7
04665506791,7
04665506792,7
04665506794,7
04665506795,7
04665506798,7
04665506799,7
04666042470,5
04666790679,7
04667091804,5
04667091844,5
04668355807,5
04669284010,5
04669726776,5
04669726777,5
04669726778,5
04669726780,5
04669726781,5
04669726782,5
04669726783,5
04669726785,5
04669726786,5
04669726787,5
04669726789,5
04670622462,5
04670624829,7
04670624831,5
04671247966,5
04671247969,5
04671270301,5
04671270302,5
04671270305,5
04671270306,5
04671270307,5
04672195637,5
04672195638,5
04672195640,5
04672195641,5
04672655173,5
04673047089,5
04673326497,5
04674962797,5
04674962799,5
04674962800,5
04674962801,5
04674962802,5
04674962803,5
04674962804,5
04675185817,5
04675185818,5
04675185819,5
04675185820,5
04675185821,5
04675185822,5
04675185824,5
04675185825,5
04675185826,5
04675185827,5
04675185828,5
04675185829,5
04675185830,5
04675185831,5
04675185832,5
04675185833,5
04675185834,5
04675185835,5
04675766278,5
04675766279,5
04675766280,5
04675766281,5
04676049657,5
04676049658,5
04676324980,5
04676324983,5
04676742954,5
04676965782,5
04678450043,5
04678450044,5
04678838729,5
04678838732,3
04679434014,5
04680348014,5
04681334502,5
04682986614,5
04682986615,5
04682986616,5
04683266317,5
04683657266,5
04683657267,5
04684418860,7
04684418909,5
04684500087,5
04684911316,5
04686001308,3
04686278992,5
04686279041,5
04686300041,5
04686300088,5
04686300089,7
04686300114,5
04686360751,7
04686360752,7
04686360753,7
04686360754,7
04686360756,7
04686360757,7
04687708911,5
04687708912,5
04687708913,5
04687709218,5
04687709219,5
04687709220,5
04687775095,7
04687775096,7
04687775097,7
04687775098,7
04687915260,5
04687915262,5
04687915263,5
04687927808,7
04687927809,7
04687927810,7
04687927823,5
04687927824,5
04687931366,5
04687931367,7
04687931368,7
04687931369,7
04687931370,7
04687931371,7
04687931372,7
04687931373,7
04687931374,5
04687931375,5
04689272918,4
04690144426,5
04690144428,5
04690144430,5
04690144432,5
04692671445,3
04693441089,3
04693441093,5
04693441122,5
04693523004,7
04693665720,7
04693682220,3
04693750326,7
04696552686,7
04696552687,7
04696552688,7
04696552689,7
04696920667,5
04697905222,5
04698209256,5
04699586883,3
04699646300,5
04700264737,5
04700542373,7
04700542374,7
04700542375,7
04700542376,7
04700757817,3
04701271496,3
04701271497,3
04701323707,5
04701332928,7
04701467228,3
04708274723,5
04708274724,5
04708274729,5
04708274730,5
04708274731,5
04708274732,5
04708274733,5
04708274734,5
04708274745,5
04708274747,5
04708274752,5
04708274757,5
04708274762,3
04708274794,5
04709543177,5
04709543178,5
04709543179,5
04709543180,5
04709543181,5
04709543182,5
04709543183,5
04709544220,5
04709544221,5
04709544223,5
04709544674,5
04709544735,5
04709544736,5
04709546108,5
04709546110,5
04709546111,5
04709546112,5
04710397356,5
04710397357,5
04710397358,5
04710397359,5
04710397360,5
04711177679,5
04713269400,5
04713269401,5
04714382201,5
04723358091,7
04723358094,7
04723358096,7
04723358097,7
04723358112,7
04723358113,7
04723358119,7
04725814153,7
04725814154,7
04725814155,7
04725814156,7
04725814158,7
04725814159,7
04725814161,5
04725814162,7
04725814163,7
04725814164,5
04725814165,7
04725814167,7
04725814168,7
04725814169,7
04725814170,7
04725814171,7
04725814172,7
04725814173,7
04725814174,7
04725814176,7
04725814177,7
04725814178,7
04725814180,7
04725814181,7
04725814182,7
04725814183,7
04725814185,7
04725814186,7
04725814188,7
04725814189,7
04725814190,7
04725814191,7
04725814193,7
04725814195,7
04725814196,7
04725814197,7
04725814198,7
04725814199,7
04725814200,7
04725814202,7
04725814211,5
04725814212,5
04725814213,5
04725814214,5
04725814215,5
04725814216,5
04725814217,3
04725814220,7
04725814221,7
04726598857,0
04727119937,3
04727119938,3
04727415775,7
04736556622,3
04742613772,3
04742613774,3
04744378037,7
04744378038,7
04744378039,7
04744378041,7
04744378042,7
04744378043,7
04744378044,7
04744378045,7
04744391693,7
04744441726,7
04744441727,7
04744538079,7
04744561768,7
04753922368,5
04757270126,7
04757270127,3
04757270128,7
04757270129,7
04757270130,7
04757270131,7
04757270132,7
04757270157,7
04757270158,7
04757270160,7
04757270161,7
04757270172,3
04757270173,7
04757270174,7
04757270175,7
04757270176,7
04757270177,7
04761299643,7
04761299655,5
04762409871,7
04762409872,7
04762409873,7
04762409874,7
04762409875,7
04766600671,7
04771012011,0
04772692985,3
04772826888,0
04772951630,7
04772951633,7
04775844718,5
04775846116,5
04776651592,4
04776775894,7
04777275774,7
04777275780,7
04777275782,7
04777275783,7
04779510550,5
04780862617,7
04780862618,7
04780960505,5
04780960507,5
04780972195,7
04780972197,3
04780972198,7
04781594365,5
04781594366,5
04788099138,5
04791063373,5
04791063383,5
04791063386,5
04791063387,7
04791123095,5
04793424916,5
04793424949,7
04793452635,5
04793452732,7
04793452735,5
04793452817,5
04793452871,5
04793473662,7
04793473668,5
04793473715,5
04793473736,7
04793473780,5
04793473789,5
04793473880,5
04793473891,5
04793473905,5
04793473912,4
04793473918,5
04793473919,4
04793473941,5
04793473994,7
04793473995,7
04793473996,7
04793473997,7
04793473998,7
04793473999,7
04796891357,3
04798798768,3
04798863522,3
04798912439,3
04798912443,3
04798941818,7
04798941841,7
04799301106,5
04799306973,5
04801041544,4
04807748111,5
04807748112,5
04808121628,5
04808843730,7
04808843731,7
04808843732,7
04808843733,7
04808843734,7
04808843736,7
04808843737,7
04808843738,7
04808843739,7
04808843744,7
04808843745,7
04808843746,7
04808843747,7
04808843749,7
04808843750,7
04808843751,7
04808843752,7
04808843754,7
04808843755,7
04808843760,7
04808936385,7
04808936386,7
04808936396,7
04808936398,7
04808936400,7
04809181293,7
04809185614,7
04810070232,3
04810380850,5
04810458208,5
04810458211,5
04810467082,5
04810472478,5
04810472482,5
04812516629,5
04812516631,5
04813140646,5
04813936367,0
04813960786,7
04814654415,5
04814654416,5
04814664735,5
04814838796,7
04814909872,5
04814909877,5
04814909880,5
04814940821,5
04814953719,5
04814978831,5
04814978863,5
04814978892,5
04814978893,5
04814978894,5
04814990351,5
04814990380,5
04814990382,5
04815045842,5
04815045843,5
04815056409,5
04815056447,5
04815056450,7
04815056455,5
04815437596,5
04815453150,5
04815453153,5
04815480448,7
04815480453,5
04815480454,5
04815485675,5
04815491894,5
04815604068,5
04815604100,5
04815605855,5
04815621680,5
04815625040,5
04815625042,5
04815625043,5
04815625044,5
04815649197,5
04815649268,5
04815655047,5
04815663130,5
04815663139,5
04815663140,5
04815675172,5
04815675190,5
04815675191,5
04815680890,5
04815697876,5
04815697878,5
04815713496,5
04815717215,5
04815717222,5
04815717223,5
04816235957,5
04816235962,5
04816259139,5
04816270622,5
